1,478.619,132
2,352.809,132
3,259.776,132
4,203.707,132
5,167.7,132
6,142.122,132
7,123.27,132
8,108.884,132
9,97.6434,132
10,88.2663,132
11,80.6703,132
12,74.1087,132
13,68.7099,132
14,63.9327,132
15,59.7455,132
