1,425.743,14871
2,313.922,14871
3,230.884,14871
4,181.217,14871
5,149.036,14871
6,126.209,14871
7,109.466,14871
8,96.6657,14871
9,86.6938,14871
10,78.3756,14871
11,71.6203,14871
12,65.8011,14871
13,61.0243,14871
14,56.7588,14871
15,53.001,14871
